Active,Appropriations,Biennium,BillId,BillNumber,Companions,Companions.Companion.Biennium,Companions.Companion.BillId,Companions.Companion.Status,CurrentStatus.ActionDate,CurrentStatus.AmendedByOppositeBody,CurrentStatus.AmendmentsExist,CurrentStatus.BillId,CurrentStatus.HistoryLine,CurrentStatus.PartialVeto,CurrentStatus.Status,CurrentStatus.Veto,EngrossedVersion,IntroducedDate,LegalTitle,LocalFiscalNote,LongDescription,OriginalAgency,PrimeSponsorID,Request,RequestedByBudgetCommittee,RequestedByDepartment,RequestedByGovernor,RequestedByOther,ShortDescription,ShortLegislationType.LongLegislationType,ShortLegislationType.ShortLegislationType,Sponsor,StateFiscalNote,SubstituteVersion
1,0,2003-04,SSB 6386,6386,,,,,2004-03-01,0,0,SSB 6386,"Senate Rules ""X"" file.",0,S Rules X,0,0,2004-02-06,AN ACT Relating to electrification projects to reduce air pollution in environmentally hazardous areas;,0,Reducing air pollution from heavy duty diesel vehicles and large vessels.,Senate,143,S-4429.1,0,0,0,0,Electrification projects,Bill,B,(Fraser),0,1
1,0,2003-04,SB 6387,6387,,2003-04,HB 2733,HAgric & NR,2004-01-19,0,0,SB 6387,"First reading, referred to Natural Resources, Energy & Water.",0,S NatRes/Ene/W,0,0,2004-01-19,AN ACT Relating to the enhancement and stabilization in perpetuity of state forest land revenue through the strategic marketing of wood products;,0,Providing for certification of certain state forest lands.,Senate,1595,S-3754.1,0,0,0,0,State forest lands,Bill,B,(Regala),0,0
1,0,2003-04,SB 6388,6388,,,,,2004-01-19,0,0,SB 6388,"First reading, referred to Education.",0,S Education,0,0,2004-01-19,AN ACT Relating to early intervention services from birth to three for children with disabilities;,0,Providing for early intervention services for disabled children from birth to three.,Senate,347,S-3815.1,0,0,0,0,Children with disabilities,Bill,B,(Rasmussen),0,0
0,0,2003-04,SB 6389,6389,,2003-04,HB 2701,Hsubst for,2004-02-16,0,0,SB 6389,1st substitute bill substituted.,0,S subst for,0,0,2004-01-19,AN ACT Relating to weapons in commercial service airports;,1,Prohibiting weapons in restricted access areas of commercial service airports.,Senate,8159,S-3792.1,0,0,0,0,Weapons in airports,Bill,B,(Brandland),1,0
1,0,2003-04,SSB 6389,6389,,,,,2004-03-24,1,1,SSB 6389,Effective date 6/10/2004.,0,C 116 L 04,0,0,2004-01-30,AN ACT Relating to weapons in commercial service airports;,0,Prohibiting weapons in restricted access areas of commercial service airports.,Senate,8159,S-4218.1,0,0,0,0,Weapons in airports,Bill,B,(Brandland),0,1
1,0,2003-04,SB 6390,6390,,2003-04,HB 2698,HState Govt,2004-01-19,0,0,SB 6390,"First reading, referred to Government Operations & Elections.",0,S Govt Op & El,0,0,2004-01-19,AN ACT Relating to creating a public body right to retained funds under public improvement contracts;,0,Creating a public body right to retained funds under public improvement contracts.,Senate,394,S-3424.2,0,0,0,0,Pblc improvement contracts,Bill,B,"(Sheldon, T.)",1,0
0,0,2003-04,SB 6391,6391,,,,,2004-02-11,0,0,SB 6391,1st substitute bill substituted.,0,S subst for,0,0,2004-01-19,AN ACT Relating to establishing priorities for the industrial insurance system;,0,Establishing priorities for the industrial insurance system.,Senate,1577,S-3829.1,0,0,0,0,Workers' compensation,Bill,B,(Honeyford),1,0
1,0,2003-04,SSB 6391,6391,,,,,2004-03-11,0,1,SSB 6391,"By resolution, returned to Senate Rules Committee for third reading.",0,S Rules 3,0,0,2004-01-30,AN ACT Relating to establishing priorities for the industrial insurance system;,0,Establishing priorities for the industrial insurance system.,Senate,1577,S-4109.1,0,0,0,0,Workers' compensation,Bill,B,(Honeyford),1,1
1,0,2003-04,SB 6392,6392,,,,,2004-01-19,0,0,SB 6392,"First reading, referred to Commerce & Trade.",0,S Comm & Trade,0,0,2004-01-19,AN ACT Relating to industrial insurance claims filed with the department of labor and industries;,0,Changing provisions relating to industrial insurance claims.,Senate,1577,S-3745.1,0,0,0,0,Workers' compensation claims,Bill,B,(Honeyford),0,0
1,0,2003-04,SB 6393,6393,,,,,2004-01-19,0,0,SB 6393,"First reading, referred to Commerce & Trade.",0,S Comm & Trade,0,0,2004-01-19,AN ACT Relating to workers' compensation managed care arrangements;,0,Authorizing workers' compensation managed care arrangements.,Senate,1577,S-3826.2,0,0,0,0,Workers' comp/managed care,Bill,B,(Honeyford),0,0
1,0,2003-04,SB 6394,6394,,,,,2004-02-25,0,0,SB 6394,"Senate Rules ""X"" file.",0,S Rules X,0,0,2004-01-19,AN ACT Relating to industrial insurance final settlement agreements;,0,Authorizing industrial insurance final settlement agreements.,Senate,1577,S-3827.1,0,0,0,0,Workers'  comp settlement,Bill,B,(Honeyford),1,0
1,0,2003-04,SSB 6394,6394,,,,,2004-02-25,0,0,SSB 6394,"Senate Rules ""X"" file.",0,S Rules X,0,0,2004-02-04,AN ACT Relating to industrial insurance final settlement agreements;,0,Authorizing industrial insurance final settlement agreements.,Senate,1577,S-4480.2,0,0,0,0,Workers'  comp settlement,Bill,B,(Honeyford),0,1
0,0,2003-04,SB 6395,6395,,,,,2004-02-11,0,0,SB 6395,1st substitute bill substituted.,0,S subst for,0,0,2004-01-19,AN ACT Relating to applications for compensation under the industrial insurance system;,0,Concerning applications for compensation under the industrial insurance system.,Senate,1577,S-3828.1,0,0,0,0,Workers' comp applications,Bill,B,(Honeyford),0,0
1,0,2003-04,ESSB 6395,6395,,,,,2004-03-11,0,1,ESSB 6395,"By resolution, returned to Senate Rules Committee for third reading.",0,S Rules 3,0,1,2004-02-04,AN ACT Relating to applications for compensation under the industrial insurance system;,0,Concerning applications for compensation under the industrial insurance system.,Senate,1577,S-4494.1,0,0,0,0,Workers' comp applications,Bill,B,(Honeyford),0,1
1,0,2003-04,SB 6396,6396,,,,,2004-01-19,0,0,SB 6396,"First reading, referred to Government Operations & Elections.",0,S Govt Op & El,0,0,2004-01-19,AN ACT Relating to municipal officers' interests in public contracts;,0,Revising provisions relating to municipal officers' interests in public contracts.,Senate,475,S-3850.1,0,0,0,0,Municipal officers,Bill,B,(Winsley),0,0
1,0,2003-04,SB 6397,6397,,,,,2004-01-19,0,0,SB 6397,"First reading, referred to Health & Long-Term Care.",0,S Hea/L-T Care,0,0,2004-01-19,AN ACT Relating to emergency medical service personnel;,0,Preventing persons who have stolen from being emergency medical service personnel.,Senate,2174,S-3839.3,0,0,0,0,Emergency medical personnel,Bill,B,(Doumit),0,0
1,0,2003-04,SB 6398,6398,,2003-04,HB 3044,HTrans,2004-01-19,0,0,SB 6398,"First reading, referred to Highways & Transportation.",0,S Hwys & Trans,0,0,2004-01-19,AN ACT Relating to proof of financial responsibility or motor vehicle liability insurance;,0,Meeting financial responsibility requirements for automobiles.,Senate,2174,S-3632.1,0,0,0,0,Motor vehicle insurance,Bill,B,(Doumit),0,0
1,0,2003-04,SB 6399,6399,,2003-04,HB 2697,HJudiciary,2004-01-19,0,0,SB 6399,"First reading, referred to Judiciary.",0,S Judiciary,0,0,2004-01-19,AN ACT Relating to guardianship fees and compensation in superior courts;,0,Modifying provisions concerning guardianship fees and compensation in superior courts.,Senate,3472,S-3356.1,0,0,0,0,Guardianship fees,Bill,B,(Esser),0,0
1,0,2003-04,SB 6400,6400,,2003-04,HB 2347,Hsubst for,2004-02-03,0,0,SB 6400,Referred to Ways & Means.,0,S Ways & Means,0,0,2004-01-19,AN ACT Relating to the inclusion of cultural facilities under the authority of certain public facilities districts;,1,Authorizing additional sales tax authority for public facilities districts.,Senate,2168,S-3889.1,0,0,0,0,Public facilities districts,Bill,B,(Kastama),1,0
1,0,2003-04,SSB 6400,6400,,,,,2004-02-03,0,0,SSB 6400,Referred to Ways & Means.,0,S Ways & Means,0,0,2004-02-02,AN ACT Relating to regional centers under the authority of certain public facilities districts;,0,Authorizing additional sales tax authority for public facilities districts.,Senate,2168,S-4395.2,0,0,0,0,Public facilities districts,Bill,B,(Kastama),0,1
0,0,2003-04,SB 6401,6401,,,,,2004-02-17,0,0,SB 6401,1st substitute bill substituted.,0,S subst for,0,0,2004-01-19,AN ACT Relating to encroachment of incompatible land uses around military installations;,1,Protecting military installations from encroachment of incompatible land uses.,Senate,347,S-3703.2,0,0,0,0,Military installations,Bill,B,(Rasmussen),0,0
1,0,2003-04,ESSB 6401,6401,,,,,2004-03-22,1,1,ESSB 6401,Effective date 6/10/2004.,0,C 28 L 04,0,1,2004-02-06,AN ACT Relating to encroachment of incompatible land uses around military installations;,0,Protecting military installations from encroachment of incompatible land uses.,Senate,347,S-4589.2,0,0,0,0,Military installations,Bill,B,(Rasmussen),0,1
0,0,2003-04,SB 6402,6402,,2003-04,HB 2715,HRules R,2004-02-12,0,0,SB 6402,1st substitute bill substituted.,0,S subst for,0,0,2004-01-19,AN ACT Relating to providing the option of keeping landlord trust account funds in a credit union;,0,Providing the option of keeping landlord trust account funds in a credit union.,Senate,1583,S-3924.1,0,0,0,0,Landlord trust accounts,Bill,B,(Benton),0,0
1,0,2003-04,SSB 6402,6402,,,,,2004-03-26,1,1,SSB 6402,Effective date 6/10/2004.,0,C 136 L 04,0,0,2004-02-03,AN ACT Relating to giving landlords the flexibility to deposit landlord trust account funds in any financial institution;,0,Giving landlords the flexibility to deposit landlord trust account funds in any financial institution.,Senate,1583,S-4442.1,0,0,0,0,Landlord trust accounts,Bill,B,(Benton),0,1
1,0,2003-04,SB 6403,6403,,2003-04,HB 2859,C 27 L 04,2004-03-11,0,0,SB 6403,"By resolution, returned to Senate Rules Committee for third reading.",0,S Rules 3,0,0,2004-01-20,AN ACT Relating to authorization for projects recommended by the public works board;,0,Authorizing projects recommended by the public works board.,Senate,5880,Z-1116.1,0,0,0,0,Public works board projects,Bill,B,(Hewitt),0,0
1,0,2003-04,SB 6404,6404,,,,,2004-01-20,0,0,SB 6404,"First reading, referred to Health & Long-Term Care.",0,S Hea/L-T Care,0,0,2004-01-20,AN ACT Relating to the repeal of the medicaid prescription drug assistance program;,0,Repealing the medicaid prescription drug assistance program.,Senate,516,S-3939.1,0,0,0,0,Medicaid prescription prgrm,Bill,B,(Deccio),0,0
1,0,2003-04,SB 6405,6405,,2003-04,HB 2613,HCommerce/Lab,2004-03-01,0,0,SB 6405,"Senate Rules ""X"" file.",0,S Rules X,0,0,2004-01-20,AN ACT Relating to auctioning vessels;,0,Allowing auctioneers to auction vessels without registering as a vessel dealer.,Senate,1590,S-3913.1,0,0,0,0,Vessel auctions,Bill,B,(Mulliken),0,0
1,0,2003-04,SB 6406,6406,,,,,2004-01-20,0,0,SB 6406,"First reading, referred to Government Operations & Elections.",0,S Govt Op & El,0,0,2004-01-20,AN ACT Relating to a small business exception to exhaustion of administrative remedies;,0,Exempting small businesses from exhaustion of administrative remedies.,Senate,1599,S-3725.1,0,0,0,0,Small businesses,Bill,B,(Hale),1,0
1,0,2003-04,SB 6407,6407,,2003-04,HB 2720,HRules 3C,2004-03-22,0,0,SB 6407,Effective date 6/10/2004.,0,C 60 L 04,0,0,2004-01-20,AN ACT Relating to school district superintendent credential preparation programs;,0,Concerning school district superintendent credential preparation programs.,Senate,655,Z-0913.1,0,0,0,1,School dstrct superintendent,Bill,B,(Shin),1,0
1,0,2003-04,SB 6408,6408,,,,,2004-02-25,0,0,SB 6408,"Senate Rules ""X"" file.",0,S Rules X,0,0,2004-01-20,AN ACT Relating to nonambulatory livestock;,1,Regulating nonambulatory livestock.,Senate,8159,S-3959.1,0,0,0,0,Nonambulatory livestock,Bill,B,(Brandland),1,0
1,0,2003-04,SSB 6408,6408,,,,,2004-02-25,0,0,SSB 6408,"Senate Rules ""X"" file.",0,S Rules X,0,0,2004-02-06,AN ACT Relating to nonambulatory livestock;,0,Regulating nonambulatory livestock.,Senate,8159,S-4572.2,0,0,0,0,Nonambulatory livestock,Bill,B,(Brandland),0,1
1,0,2003-04,SB 6409,6409,,,,,2004-02-25,0,0,SB 6409,"Senate Rules ""X"" file.",0,S Rules X,0,0,2004-01-20,AN ACT Relating to expanding the eligibility of counties to designate industrial land banks;,0,Expanding the eligibility of counties to designate industrial land banks.,Senate,1590,S-3849.1,0,0,0,0,Industrial land banks,Bill,B,(Mulliken),0,0
1,0,2003-04,SB 6410,6410,,,,,2004-01-20,0,0,SB 6410,"First reading, referred to Highways & Transportation.",0,S Hwys & Trans,0,0,2004-01-20,AN ACT Relating to covered loads;,0,Strengthening load covering requirements.,Senate,1658,S-3634.1,0,0,0,0,Load covering requirements,Bill,B,(Poulsen),0,0
1,0,2003-04,ESB 6411,6411,,,,,2004-03-22,0,1,ESB 6411,Effective date 6/10/2004.,0,C 54 L 04,0,1,2004-01-20,AN ACT Relating to reducing hunger;,0,Reducing hunger.,Senate,8159,S-3896.1,0,0,0,0,Reducing hunger,Bill,B,(Brandland),1,0
0,0,2003-04,SSB 6411,6411,,,,,2004-03-04,0,1,SSB 6411,1st substitute bill not substituted.,0,S not subst,0,0,2004-02-05,AN ACT Relating to reducing hunger;,0,Reducing hunger.,Senate,8159,S-4562.1,0,0,0,0,Reducing hunger,Bill,B,(Brandland),1,1
1,0,2003-04,SB 6412,6412,,2003-04,HB 2335,HFish Eco & P,2004-01-20,0,0,SB 6412,"First reading, referred to Natural Resources, Energy & Water.",0,S NatRes/Ene/W,0,0,2004-01-20,AN ACT Relating to designating the lead agency for public proposals under the state environmental policy act;,1,Changing the method for designating the lead agency for public proposals under the state environmental policy act.,Senate,143,S-3807.1,0,0,0,0,SEPA lead agency,Bill,B,(Fraser),1,0
0,0,2003-04,SB 6413,6413,,2003-04,HB 2730,HRules R,2004-02-13,0,0,SB 6413,1st substitute bill substituted.,0,S subst for,0,0,2004-01-20,AN ACT Relating to impact fees for residential construction;,1,Modifying impact fee provisions.,Senate,1590,S-3942.1,0,0,0,0,Impact fees,Bill,B,(Mulliken),1,0
1,0,2003-04,ESSB 6413,6413,,,,,2004-03-11,0,1,ESSB 6413,"By resolution, returned to Senate Rules Committee for third reading.",0,S Rules 3,0,1,2004-02-03,AN ACT Relating to impact fees for residential construction;,0,Modifying impact fee provisions.,Senate,1590,S-4466.1,0,0,0,0,Impact fees,Bill,B,(Mulliken),0,1
0,0,2003-04,SB 6414,6414,,2003-04,HB 2880,HCommerce/Lab,2004-02-11,0,0,SB 6414,1st substitute bill substituted.,0,S subst for,0,0,2004-01-20,AN ACT Relating to industrial insurance fund audits;,0,Requiring annual audits of the state industrial insurance fund.,Senate,361,S-3540.4,0,0,0,0,Workers' compensation audits,Bill,B,(Roach),0,0
1,0,2003-04,SSB 6414,6414,,,,,2004-03-11,0,0,SSB 6414,"By resolution, returned to Senate Rules Committee for third reading.",0,S Rules 3,0,0,2004-01-28,AN ACT Relating to industrial insurance fund audits;,0,Requiring annual audits of the state industrial insurance fund.,Senate,361,S-4272.2,0,0,0,0,Workers' compensation audits,Bill,B,(Roach),1,1
0,0,2003-04,SB 6415,6415,,2003-04,HB 2731,HAgric & NR,2004-02-16,0,0,SB 6415,1st substitute bill substituted.,0,S subst for,0,0,2004-01-20,AN ACT Relating to conditioning storm water general discharge permits;,1,Concerning storm water general discharge permits.,Senate,295,S-3562.2,0,0,0,0,Storm water discharge permit,Bill,B,(Morton),1,0
1,0,2003-04,ESSB 6415,6415,,,,,2004-03-31,1,1,ESSB 6415,Effective date 6/10/2004**.,0,C 225 L 04,0,1,2004-02-06,AN ACT Relating to conditioning industrial and construction storm water general discharge permits;,1,Concerning the conditioning of industrial and construction storm water general discharge permits.,Senate,295,S-4392.2,0,0,0,0,Storm water discharge permit,Bill,B,(Morton),1,1
1,0,2003-04,SB 6416,6416,,2003-04,HB 2894,HTrans,2004-01-20,0,0,SB 6416,"First reading, referred to Highways & Transportation.",0,S Hwys & Trans,0,0,2004-01-20,AN ACT Relating to authorized emergency vehicles;,0,Authorizing background checks before an authorized emergency vehicle permit is issued.,Senate,1666,Z-0915.1,0,1,0,0,Emergency vehicles,Bill,B,(Swecker),1,0
1,0,2003-04,SB 6417,6417,,2003-04,HB 2742,HRules 3C,2004-03-31,0,0,SB 6417,Effective date 7/1/2004.,0,C 266 L 04,0,0,2004-01-20,AN ACT Relating to reorganization of statutes on elections;,0,Incorporating the 2003 changes into Title 29A RCW.,Senate,361,Z-1068.1,0,1,0,0,Title 29A RCW,Bill,B,(Roach),1,0
1,0,2003-04,SB 6418,6418,,2003-04,HB 2743,HRules 3C,2004-03-01,0,0,SB 6418,"Senate Rules ""X"" file.",0,S Rules X,0,0,2004-01-20,AN ACT Relating to election-related crimes;,1,Consolidating and clarifying election-related crimes.,Senate,361,Z-1069.1,0,1,0,0,Election-related crimes,Bill,B,(Roach),1,0
0,0,2003-04,SB 6419,6419,,2003-04,HB 2744,HRules C,2004-02-13,0,0,SB 6419,1st substitute bill substituted.,0,S subst for,0,0,2004-01-20,AN ACT Relating to elections;,1,Implementing the Help America Vote Act.,Senate,361,Z-1019.3,0,1,0,0,Help America vote act,Bill,B,(Roach),1,0
1,0,2003-04,SSB 6419,6419,,,,,2004-03-31,1,1,SSB 6419,Effective date 3/31/2004*.,0,C 267 L 04,0,0,2004-02-06,AN ACT Relating to implementing the requirements of the Help America Vote Act;,1,Implementing the Help America Vote Act.,Senate,361,S-4574.2,0,1,0,0,Help America vote act,Bill,B,(Roach),1,1
0,0,2003-04,SB 6420,6420,,2003-04,HB 2745,HRules R,2004-02-17,0,0,SB 6420,1st substitute bill substituted.,0,S subst for,0,0,2004-01-20,AN ACT Relating to voting systems;,1,Enhancing integrity of voting systems.,Senate,361,Z-1075.1,0,1,0,0,Voting systems,Bill,B,(Roach),1,0
1,0,2003-04,ESSB 6420,6420,,,,,2004-03-11,0,1,ESSB 6420,"By resolution, returned to Senate Rules Committee for third reading.",0,S Rules 3,0,1,2004-02-02,"AN ACT Relating to voting systems, including establishing paper record requirements for electronic voting devices;",0,Enhancing integrity of voting systems.,Senate,361,S-4195.2,0,1,0,0,Voting systems,Bill,B,(Roach),0,1
1,0,2003-04,SB 6421,6421,,,,,2004-02-25,0,0,SB 6421,"Senate Rules ""X"" file.",0,S Rules X,0,0,2004-01-20,AN ACT Relating to urban growth area planning;,1,Providing for maintaining buildable acreage in urban growth areas.,Senate,1590,S-3530.1,0,0,0,0,Urban growth area planning,Bill,B,(Mulliken),0,0
1,0,2003-04,SB 6422,6422,,,,,2004-01-20,0,0,SB 6422,"First reading, referred to Health & Long-Term Care.",0,S Hea/L-T Care,0,0,2004-01-20,AN ACT Relating to small employers and the basic health plan;,0,Concerning small employers and the basic health plan.,Senate,1950,S-3757.2,0,0,0,0,Small employers/basic health,Bill,B,(Keiser),0,0
1,1,2003-04,SB 6423,6423,,2003-04,HB 2763,HHealth Care,2004-01-20,0,0,SB 6423,"First reading, referred to Education.",0,S Education,0,0,2004-01-20,AN ACT Relating to improving the delivery of health care services for school-aged children;,0,Improving the delivery of health care services to school children.,Senate,3479,S-3775.1,0,0,0,0,School-aged child/hlth care,Bill,B,(Pflug),1,0
0,0,2003-04,SB 6424,6424,,2003-04,HB 2832,HFinance,2004-03-04,0,0,SB 6424,1st substitute bill substituted.,0,S subst for,0,0,2004-01-20,AN ACT Relating to clarifying the taxation of staffing services;,0,Clarifying the taxation of staffing services.,Senate,5880,S-3883.1,0,0,0,0,Staffing services taxation,Bill,B,(Hewitt),1,0
